id,dataset_id,title,title_translation,location,latitude,longitude,auto_geocoded,language,glottolog_id,culture,culture_dplace_id,culture_hraf_id,genres,performers,performer_genders,instrumentation,instrument_use,percussion_use,voice_use,tonality,scale,ambitus,tempo,beat_duration,meters,metric_classification,collectors,collection_date,collection_date_earliest,collection_date_latest,publication_key,publication_type,publication_title,publication_authors,publication_date,publication_page_num,publication_song_num,tune_family_id,catalogue_num,publication_preview_url,encoders,encoding_date,contributors,copyright,license_id,file_path,file_format,version,file_checksum,file_url,file_preview_url,file_has_lyrics,file_has_music,file_has_licence,other_fields,comments,warnings,description,lyrics,lyrics_translation
NHSDiscography-033,natural-history-of-song,Rezo de santiguación,,"Chanchichimilá, Yucatan, Mexico",20.387999999999998,-88.473,False,,,Maya (Yucatan Peninsula),,,Healing,,,,,,,,,7,,,,,,2001,,,,,On Ki'ichkelem Tata Dios: Música Ritual del Oriente de Yucatán [CD],,2003,,Track 13,,,http://www.worldcat.org/oclc/66145299,,,,,,data/Transcriptions/xml_raw/NHSDiscography-033.xml,xml,,474406ab2362ee2f1719ed48af9aaf37,,,False,True,,,,,,,
NHSDiscography-034,natural-history-of-song,Canción de cuna,,"Laguna de Los Pájaros, Paraguaipoa, Zulia, Venezuela",11.386388900000002,-71.9808332999999,False,,,Goajiro,,,Lullaby,,,,,,,,,4,,,,,,1971,,,,,On Chicha Maya: Folklore de la Guajira Venezolana [LP],,1971,,"Side 1, Track 5",,,https://iucat.iu.edu/catalog/8092749,,,,,,data/Transcriptions/xml_raw/NHSDiscography-034.xml,xml,,444d85a22541619d5da97391702ed383,,,False,True,,,,,,,
NHSDiscography-035,natural-history-of-song,Dance with qarqabou,,"Gourara, Algeria",28.47673,-0.14129,False,,,Gourara,,,Dance,,,,,,,,,10,,,,,,1975,,,,,On Music of Gourara [CD],,1991,,Track 7,,,http://www.worldcat.org/oclc/34555452,,,,,,data/Transcriptions/xml_raw/NHSDiscography-035.xml,xml,,ccc39614d2342719bfc232e632874e83,,,False,True,,,,,,,
NHSDiscography-036,natural-history-of-song,Kingbird singers,,"Bemidji, Minnesota, USA",47.48753609999989,-94.88584920000001,False,,,Ojibwa,,,Dance,,,,,,,,,17,,,,,,1988,,,,,On Ojibway Music from Minnesota: A Century of Song for Voice and Drum [CD],,1997,,Track 1,,,http://www.worldcat.org/oclc/321004055,,,,,,data/Transcriptions/xml_raw/NHSDiscography-036.xml,xml,,a5837d51d6b05b4fad6ee00beb8689fb,,,False,True,,,,,,,
NHSDiscography-037,natural-history-of-song,"Javahe: Lullaby-song, mother and child",,"Bananal Island, State of Tocantins, Brazil",-10.920148199999998,-50.1832516,False,,,Javaé,,,Lullaby,,,,,,,,,1,,,,,,pre-1962,,,,,On Brazilian Indian Music [CD],,2000,,Track 14,,,http://www.worldcat.org/oclc/46338765,,,,,,data/Transcriptions/xml_raw/NHSDiscography-037.xml,xml,,66cd6c89d5faf13ed0f902ebe941e5d6,,,False,True,,,,,,,
NHSDiscography-038,natural-history-of-song,Bênção de cura,,"Santa Brígida, Bahia, Brazil",-9.7713,-38.1829,False,,,Bahia Brazilians,,,Healing,,,,,,,,,10,,,,,,1998,,,,,On Bahia singular e plural [CD],,1998,,Track 10,,,http://www.worldcat.org/oclc/66266817,,,,,,data/Transcriptions/xml_raw/NHSDiscography-038.xml,xml,,cbb60fa17b3ef66794bacb463a6f1be4,,,False,True,,,,,,,
NHSDiscography-039,natural-history-of-song,Alulu kalele mwana,,"Chadza, Lilongwe, Malawi",-14.157,33.8429,False,,,Chewa,,,Lullaby,,,,,,,,,10,,,,,,1958,,,,,On Sons d' Afrique TR-76: Nyasaland Chewa [LP],,1958,,"Side A, Track 4",,,http://www.worldcat.org/oclc/12360210,,,,,,data/Transcriptions/xml_raw/NHSDiscography-039.xml,xml,,d4ed6cc280fc17033e4e0122f1f79e33,,,False,True,,,,,,,
NHSDiscography-040,natural-history-of-song,Mo boma,,"Lobaye Region, Central African Republic",4.0,18.0,False,,,Aka,,,Lullaby,,,,,,,,,12,,,,,,1972-1977,,,,,On Musical Anthology of the Aka Pygmies [CD],,2002,,"Disc 1, Track 15",,,http://www.worldcat.org/oclc/61328500,,,,,,data/Transcriptions/xml_raw/NHSDiscography-040.xml,xml,,4f0c2b65717ad522cf05800ba84572e9,,,False,True,,,,,,,
NHSDiscography-041,natural-history-of-song,Iavnana (Violet Mother),,East Georgia,42.122779,45.296079999999996,False,,,Georgia,,,Healing,,,,,,,,,14,,,,,,2003,,,,,On Songs of Survival: Traditional Music of Georgia [CD],,2007,,"Disc 2, Track 10",,,http://www.worldcat.org/oclc/144642402,,,,,,data/Transcriptions/xml_raw/NHSDiscography-041.xml,xml,,c3de27eaed11ac6d81c27a408521d21f,,,False,True,,,,,,,
NHSDiscography-042,natural-history-of-song,Rimse,,"Okaribe, Hokkaido, Japan",42.4,142.26,False,,,Ainu,,,Dance,,,,,,,,,26,,,,,,1978,,,,,On Ainu Songs Chants des Ainou [CD],,1993,,Track 4,,,http://www.worldcat.org/oclc/78401666,,,,,,data/Transcriptions/xml_raw/NHSDiscography-042.xml,xml,,5fe61f85c54d2bb65ca4eb2062da85fe,,,False,True,,,,,,,
NHSDiscography-043,natural-history-of-song,Ho ho vo laidi bheag,,"Outer Hebrides, United Kingdom ",57.62047,-7.33078,False,,,Highland Scots,,,Lullaby,,,,,,,,,17,,,,,,pre-1952,,,,,On Songs and Pipes of the Hebrides [LP],,1961,,"Side 2, Track 3",,,http://www.worldcat.org/oclc/74386532,,,,,,data/Transcriptions/xml_raw/NHSDiscography-043.xml,xml,,79efbbfea1ba10590343fcb407a5b977,,,False,True,,,,,,,
