id,dataset_id,corpus_version,title,title_translation,location,latitude,longitude,auto_geocoded,language,glottolog_id,culture,culture_dplace_id,culture_hraf_id,genres,performers,performer_genders,instrumentation,instrument_use,percussion_use,voice_use,tonality,scale,ambitus,tempo,beat_duration,meters,metric_classification,collectors,collection_date,collection_date_earliest,collection_date_latest,publication_key,publication_type,publication_title,publication_authors,publication_date,publication_page_num,publication_song_num,tune_family_id,catalogue_num,publication_preview_url,encoders,encoding_date,contributors,copyright,license_id,file_path,file_format,version,file_checksum,file_url,file_preview_url,file_has_lyrics,file_has_music,file_has_licence,other_fields,comments,warnings,description,lyrics,lyrics_translation
pueblo29,densmore-pueblo,0.0.1,Song Concerning a Visit to Other Pueblos,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom145,Acoma,,,,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,40,29,,1916,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=52,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_29_Song_Concerning_a_Visit_to_Other_Pueblos.krn,kern,,12f554b8bc867bf73c8b9fa2e1cd5339,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": [""dance"", ""nature""], ""file.SOCIAL_FUNCTION"": ""flower dance songs"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
pueblo30,densmore-pueblo,0.0.1,Song Addressed to a New Chief,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom145,Acoma,,,,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,42,30,,1917,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=54,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_30_Song_Addressed_to_a_New_Chief.krn,kern,,62bcf1d7d14227b426794a50c95f87b3,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": ""dance"", ""file.SOCIAL_FUNCTION"": ""situi dance song"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
pueblo31,densmore-pueblo,0.0.1,The Mockingbird Sings in the Morning,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom145,Acoma,,,,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,44,31,,1918,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=56,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_31_The_Mockingbird_Sings_in_the_Morning.krn,kern,,958fb7169fe505d0fa5bc27b9f9a39cc,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": ""dance"", ""file.SOCIAL_FUNCTION"": ""corn dance songs"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
pueblo32,densmore-pueblo,0.0.1,In the West Is the Home of the Raingods,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom145,Acoma,,,,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,46,32,,1919,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=58,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_32_In_the_West_Is_the_Home_of_the_Raingods.krn,kern,,d099b980ce5298ff2c72b407d014be85,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": ""dance"", ""file.SOCIAL_FUNCTION"": ""corn dance songs"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
pueblo33,densmore-pueblo,0.0.1,The Raingods Have Returned,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom145,Acoma,,,,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,47,33,,1920,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=59,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_33_The_Raingods_Have_Returned.krn,kern,,4fb6563de3721fe9d1a105495b59d808,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": ""dance"", ""file.SOCIAL_FUNCTION"": ""corn dance songs"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
pueblo34,densmore-pueblo,0.0.1,"Corn Plant, I Sing for You",,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom145,Acoma,,,,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,48,34,,1921,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=60,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,"data/No_34_Corn_Plant,_I_Sing_for_You.krn",kern,,6ba565ed74fb59c86aa463bc23edd2aa,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": ""dance"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest"", ""file.SOCIAL_FUNCTION"": ""corn dance songs""}",,,,,
pueblo35,densmore-pueblo,0.0.1,Song Concerning the Clouds and Fog,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom145,Acoma,,,,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,49,35,,1922,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=61,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_35_Song_Concerning_the_Clouds_and_Fog.krn,kern,,81d9219fc2fd5d785a35783c7e8a4fb5,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": ""dance"", ""file.SOCIAL_FUNCTION"": ""corn dance songs"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
pueblo36,densmore-pueblo,0.0.1,Song Concerning Laguna Lake,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom145,Acoma,,,,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,40,36,,1923,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=52,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_36_Song_Concerning_Laguna_Lake.krn,kern,,91cbc4465aa6f9ae15141a637a44ae9b,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": ""dance"", ""file.SOCIAL_FUNCTION"": ""corn dance songs"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
pueblo37,densmore-pueblo,0.0.1,The Sun-Youth Has Risen in the East,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom145,Acoma,,,,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,52,37,,1924,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=64,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_37_The_Sun-Youth_Has_Risen_in_the_East.krn,kern,,165e91bdb0943be8bb4105400d11b42c,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": [""dance"", ""harvest""], ""file.SOCIAL_FUNCTION"": ""harvest dance songs"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
pueblo38,densmore-pueblo,0.0.1,The Raingods Are Coming Back,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom145,Acoma,,,,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,54,38,,1925,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=66,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_38_The_Raingods_Are_Coming_Back.krn,kern,,d6327b39407eface08dcd0c086b208fc,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": [""dance"", ""harvest""], ""file.SOCIAL_FUNCTION"": ""harvest dance songs"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
pueblo39,densmore-pueblo,0.0.1,The Butterfly You Painted Has Flown Away,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom145,Acoma,,,,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,56,39,,1926,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=68,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_39_The_Butterfly_You_Painted_Has_Flown_Away.krn,kern,,e9ab672b5ef5c0637633273b817ecc4d,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": [""dance"", ""harvest""], ""file.SOCIAL_FUNCTION"": ""harvest dance songs"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
pueblo40,densmore-pueblo,0.0.1,Song of Comanche Dance,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom145,Acoma,,,,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,59,40,,1927,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=71,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_40_Song_of_Comanche_Dance.krn,kern,,71d0c82e2aa54d998699230c9a6c4533,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": ""dance"", ""file.SOCIAL_FUNCTION"": ""comanche dance songs"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
pueblo41,densmore-pueblo,0.0.1,The Coming of the Sun,,"Isleta Pueblo, New Mexico, U.S.A.",34.908611,-106.691667,False,Isleta,isle1245,Isleta,,,,Antony Lucero,male,,,,True,,,,,,,,Frances Densmore,1930-1940,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,60,41,,1928,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=72,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_41_The_Coming_of_the_Sun.krn,kern,,2c0b159d856a45d67d98c1dc94bdf57a,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": ""tribename"", ""file.SOCIAL_FUNCTION"": ""isleta"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
pueblo42,densmore-pueblo,0.0.1,The Sun and the Yellow Corn,,"Isleta Pueblo, New Mexico, U.S.A.",34.908611,-106.691667,False,Isleta,isle1245,Isleta,,,,Antony Lucero,male,,,,True,,,,,,,,Frances Densmore,1930-1940,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,62,42,,1929,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=74,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_42_The_Sun_and_the_Yellow_Corn.krn,kern,,d18c952b1c1ae497a634fb2e553bd964,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": ""tribename"", ""file.SOCIAL_FUNCTION"": ""isleta"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
pueblo43,densmore-pueblo,0.0.1,The Sound of the Raingods,,"Isleta Pueblo, New Mexico, U.S.A.",34.908611,-106.691667,False,Isleta,isle1245,Isleta,,,,Antony Lucero,male,,,,True,,,,,,,,Frances Densmore,1930-1940,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,64,43,,1930,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=76,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_43_The_Sound_of_the_Raingods.krn,kern,,1b2fdae0cbe379b72ac74a9c8f205cc0,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": ""tribename"", ""file.SOCIAL_FUNCTION"": ""isleta"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
pueblo44,densmore-pueblo,0.0.1,It Is Raining,,"Isleta Pueblo, New Mexico, U.S.A.",34.908611,-106.691667,False,Isleta,isle1245,Isleta,,,,Antony Lucero,male,,,,True,,,,,,,,Frances Densmore,1930-1940,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,66,44,,1931,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=78,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_44_It_Is_Raining.krn,kern,,45f03e6c773a6ba5a2b4b69470b726c1,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": ""tribename"", ""file.SOCIAL_FUNCTION"": ""isleta"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
pueblo45,densmore-pueblo,0.0.1,Song to a Bee,,"Isleta Pueblo, New Mexico, U.S.A.",34.908611,-106.691667,False,Isleta,isle1245,Isleta,,,,Antony Lucero,male,,,,True,,,,,,,,Frances Densmore,1930-1940,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,67,45,,1932,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=79,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_45_Song_to_a_Bee.krn,kern,,e62fcea93ed57695abab0a9da3604893,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": ""tribename"", ""file.SOCIAL_FUNCTION"": ""isleta"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
pueblo46,densmore-pueblo,0.0.1,Corn-grinding Song (a),,"Isleta Pueblo, New Mexico, U.S.A.",34.908611,-106.691667,False,Isleta,isle1245,Isleta,,,,Antony Lucero,male,,,,True,,,,,,,,Frances Densmore,1930-1940,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,68,46,,1933,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=80,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_46_Corn-grinding_Song_(a).krn,kern,,86cf7322162fa39a8596ba2810a4bb7f,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": ""tribename"", ""file.SOCIAL_FUNCTION"": ""isleta"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
pueblo47,densmore-pueblo,0.0.1,Corn-grinding Song (b),,"Isleta Pueblo, New Mexico, U.S.A.",34.908611,-106.691667,False,Isleta,isle1245,Isleta,,,,Antony Lucero,male,,,,True,,,,,,,,Frances Densmore,1930-1940,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,69,47,,1934,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=81,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_47_Corn-grinding_Song_(b).krn,kern,,3d04b66c8441375f0bce776570385688,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": ""tribename"", ""file.SOCIAL_FUNCTION"": ""isleta"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
pueblo48,densmore-pueblo,0.0.1,War Song (a),,"Isleta Pueblo, New Mexico, U.S.A.",34.908611,-106.691667,False,Isleta,isle1245,Isleta,,,,Antony Lucero,male,,,,True,,,,,,,,Frances Densmore,1930-1940,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,71,48,,1935,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=83,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_48_War_Song_(a).krn,kern,,4ea08c6a1d598a2ecc7a666c355d1279,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": ""tribename"", ""file.SOCIAL_FUNCTION"": ""isleta"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
pueblo49,densmore-pueblo,0.0.1,War Song (b),,"Isleta Pueblo, New Mexico, U.S.A.",34.908611,-106.691667,False,Isleta,isle1245,Isleta,,,,Antony Lucero,male,,,,True,,,,,,,,Frances Densmore,1930-1940,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,72,49,,1936,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=84,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_49_War_Song_(b).krn,kern,,31c32637f60068dd92c40eb7c6c15e40,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": ""tribename"", ""file.SOCIAL_FUNCTION"": ""isleta"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
pueblo50,densmore-pueblo,0.0.1,War Song (c),,"Isleta Pueblo, New Mexico, U.S.A.",34.908611,-106.691667,False,Isleta,isle1245,Isleta,,,,Antony Lucero,male,,,,True,,,,,,,,Frances Densmore,1930-1940,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,73,50,,1937,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=85,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_50_War_Song_(c).krn,kern,,1c20c96a7a2885e0dfa68c89e119847d,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": ""tribename"", ""file.SOCIAL_FUNCTION"": ""isleta"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
pueblo51,densmore-pueblo,0.0.1,First Song of Hunci Dance,,"Isleta Pueblo, New Mexico, U.S.A.",34.908611,-106.691667,False,Isleta,isle1245,Isleta,,,,Antony Lucero,male,,,,True,,,,,,,,Frances Densmore,1930-1940,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,74,51,,1938,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=86,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_51_First_Song_of_Hunci_Dance.krn,kern,,397c6763b4a924336be4a23a70fd74c2,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": ""tribename"", ""file.SOCIAL_FUNCTION"": ""isleta"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
pueblo52,densmore-pueblo,0.0.1,Second Song of Hunci Dance,,"Isleta Pueblo, New Mexico, U.S.A.",34.908611,-106.691667,False,Isleta,isle1245,Isleta,,,,Antony Lucero,male,,,,True,,,,,,,,Frances Densmore,1930-1940,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,75,52,,1939,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=87,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_52_Second_Song_of_Hunci_Dance.krn,kern,,62d3573b82f0d348b4cf2ad6866591f7,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": ""tribename"", ""file.SOCIAL_FUNCTION"": ""isleta"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
pueblo53,densmore-pueblo,0.0.1,Final Song of Hunci Dance,,"Isleta Pueblo, New Mexico, U.S.A.",34.908611,-106.691667,False,Isleta,isle1245,Isleta,,,,Antony Lucero,male,,,,True,,,,,,,,Frances Densmore,1930-1940,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,76,53,,1940,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=88,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_53_Final_Song_of_Hunci_Dance.krn,kern,,4a8cac3c0c9dba60e172b44f17402c83,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": ""tribename"", ""file.SOCIAL_FUNCTION"": ""isleta"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
pueblo54,densmore-pueblo,0.0.1,Song of Fortynine Dance (a),,"Isleta Pueblo, New Mexico, U.S.A.",34.908611,-106.691667,False,Isleta,isle1245,Isleta,,,,Antony Lucero,male,,,,True,,,,,,,,Frances Densmore,1930-1940,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,77,54,,1941,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=89,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_54_Song_of_Fortynine_Dance_(a).krn,kern,,9b063bd76b6fa11f5d882692200276c4,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": ""tribename"", ""file.SOCIAL_FUNCTION"": ""isleta"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
pueblo55,densmore-pueblo,0.0.1,Song of Fortynine Dance (b),,"Isleta Pueblo, New Mexico, U.S.A.",34.908611,-106.691667,False,Isleta,isle1245,Isleta,,,,Antony Lucero,male,,,,True,,,,,,,,Frances Densmore,1930-1940,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,78,55,,1942,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=90,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_55_Song_of_Fortynine_Dance_(b).krn,kern,,e6083e48f6484ceae632854e2d6f4747,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": ""tribename"", ""file.SOCIAL_FUNCTION"": ""isleta"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
pueblo56,densmore-pueblo,0.0.1,Song of Fortynine Dance (c),,"Isleta Pueblo, New Mexico, U.S.A.",34.908611,-106.691667,False,Isleta,isle1245,Isleta,,,,Antony Lucero,male,,,,True,,,,,,,,Frances Densmore,1930-1940,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,79,56,,1943,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=91,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_56_Song_of_Fortynine_Dance_(c).krn,kern,,279aa0096d64648cde290339ee648fee,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": ""tribename"", ""file.SOCIAL_FUNCTION"": ""isleta"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
pueblo57,densmore-pueblo,0.0.1,Song of the Horned Toad When Putting Her Children to Sleep,,"Isleta Pueblo, New Mexico, U.S.A.",34.908611,-106.691667,False,Isleta,isle1245,Isleta,,,,Antony Lucero,male,,,,True,,,,,,,,Frances Densmore,1930-1940,1928,1957,densmore1957pueblo,book,Pueblo Music,Frances Densmore,1957,80,57,,1944,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=92,Daniel Shanahan|Eva Shanahan,2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_57_Song_of_the_Horned_Toad_When_Putting_Her_Children_to_Sleep.krn,kern,,d37501af43efa5389610296d1de64844,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/None.krn,,True,True,,"{""file.SUPERFUNCTION"": ""tribename"", ""file.SOCIAL_FUNCTION"": ""isleta"", ""file.LING_GROUP"": ""Keresan"", ""file.LANG"": ""Tone"", ""file.REG"": ""Southwest""}",,,,,
