id,dataset_id,corpus_version,title,title_translation,location,latitude,longitude,auto_geocoded,language,glottolog_id,culture,culture_dplace_id,culture_hraf_id,genres,performers,performer_genders,instrumentation,instrument_use,percussion_use,voice_use,tonality,scale,ambitus,tempo,beat_duration,meters,metric_classification,collectors,collection_date,collection_date_earliest,collection_date_latest,publication_key,publication_type,publication_title,publication_authors,publication_date,publication_page_num,publication_song_num,tune_family_id,catalogue_num,publication_preview_url,encoders,encoding_date,contributors,copyright,license_id,file_path,file_format,version,file_checksum,file_url,file_preview_url,file_has_lyrics,file_has_music,file_has_licence,other_fields,comments,warnings,description,lyrics,lyrics_translation
sioux013,densmore-teton-sioux,0.0.1,Song of Painting the Sacred Pole,,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,False,Sioux,siou1253,Native American -- Sioux,Ne8,,Ceremonial Song/Song of the Sun Dance,Shiya'ka (Teal Duck),,,,,,,,,,,,,Frances Densmore,,1911,1914,densmore1918teton,book,Teton Sioux Music,Frances Densmore,1918,117,13,,,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA117,Craig Stuart Sapp,2002/03/25/,,2002 Craig Stuart Sapp,CC BY-NC-SA 4.0,data/kern/sioux013.krn,kern,,280e7bb09ad2f75af4aa4b86cba3837e,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux013.krn,http://verovio.humdrum.org/?file=folk/sioux/None.krn,False,True,,"{""file.EEV"": ""2002/03/31/"", ""file.TXO"": ""Teton Sioux"", ""file.EFL"": ""13/245""}",,,,,
sioux014,densmore-teton-sioux,0.0.1,Song Sung after Raising the Sacred Pole (a),,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,False,Sioux,siou1253,Native American -- Sioux,Ne8,,Ceremonial Song/Song of the Sun Dance,Itung'kasang-lu'ta (Red Weasel),,,,,,,,,,,,,Frances Densmore,,1911,1914,densmore1918teton,book,Teton Sioux Music,Frances Densmore,1918,119,14,,,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA119,Craig Stuart Sapp,2002/03/25/,,2002 Craig Stuart Sapp,CC BY-NC-SA 4.0,data/kern/sioux014.krn,kern,,9dc6c6e99a24ffc2d119e825ec671d32,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux014.krn,http://verovio.humdrum.org/?file=folk/sioux/None.krn,False,True,,"{""file.EEV"": ""2002/03/31/"", ""file.TXO"": ""Teton Sioux"", ""file.EFL"": ""14/245""}",,,,,
sioux015,densmore-teton-sioux,0.0.1,Song Sung after Raising the Sacred Pole (b),,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,False,Sioux,siou1253,Native American -- Sioux,Ne8,,Ceremonial Song/Song of the Sun Dance,Itung'kasang-lu'ta (Red Weasel),,,,,,,,,,,,,Frances Densmore,,1911,1914,densmore1918teton,book,Teton Sioux Music,Frances Densmore,1918,120,15,,,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA120,Craig Stuart Sapp,2002/03/25/,,2002 Craig Stuart Sapp,CC BY-NC-SA 4.0,data/kern/sioux015.krn,kern,,d5881822ec57607e73eb55c5b07082a9,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux015.krn,http://verovio.humdrum.org/?file=folk/sioux/None.krn,False,True,,"{""file.EEV"": ""2002/03/31/"", ""file.TXO"": ""Teton Sioux"", ""file.EFL"": ""15/245""}",,,,,
sioux016,densmore-teton-sioux,0.0.1,Song Sung after Raising the Sacred Pole (c),,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,False,Sioux,siou1253,Native American -- Sioux,Ne8,,Ceremonial Song/Song of the Sun Dance,Itung'kasang-lu'ta (Red Weasel),,,,,,,,,,,,,Frances Densmore,,1911,1914,densmore1918teton,book,Teton Sioux Music,Frances Densmore,1918,121,16,,,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA121,Craig Stuart Sapp,2002/03/25/,,2002 Craig Stuart Sapp,CC BY-NC-SA 4.0,data/kern/sioux016.krn,kern,,95fd79acdd611fb077fb78edb415604c,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux016.krn,http://verovio.humdrum.org/?file=folk/sioux/None.krn,False,True,,"{""file.EEV"": ""2002/03/31/"", ""file.TXO"": ""Teton Sioux"", ""file.EFL"": ""16/245""}",,,,,
sioux017,densmore-teton-sioux,0.0.1,Song of Preparing the Sacred Place,,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,False,Sioux,siou1253,Native American -- Sioux,Ne8,,Ceremonial Song/Song of the Sun Dance,Zintka'la-lu'ta (Red Bird),,,,,,,,,,,,,Frances Densmore,,1911,1914,densmore1918teton,book,Teton Sioux Music,Frances Densmore,1918,123,17,,,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA123,Craig Stuart Sapp,2002/03/25/,,2002 Craig Stuart Sapp,CC BY-NC-SA 4.0,data/kern/sioux017.krn,kern,,db333cbf7df39750e95cd2c2ea478fa4,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux017.krn,http://verovio.humdrum.org/?file=folk/sioux/None.krn,False,True,,"{""file.EEV"": ""2002/03/31/"", ""file.TXO"": ""Teton Sioux"", ""file.EFL"": ""17/245""}",,,,,
sioux018,densmore-teton-sioux,0.0.1,Song of Final Visit to the Vapor Lodge,,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,False,Sioux,siou1253,Native American -- Sioux,Ne8,,Ceremonial Song/Song of the Sun Dance,Itung'kasang-lu'ta (Red Weasel),,,,,,,,,,,,,Frances Densmore,,1911,1914,densmore1918teton,book,Teton Sioux Music,Frances Densmore,1918,124,18,,,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA124,Craig Stuart Sapp,2002/03/25/,,2002 Craig Stuart Sapp,CC BY-NC-SA 4.0,data/kern/sioux018.krn,kern,,8a5bf2eeb8ec242feb37f39e08f9d16f,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux018.krn,http://verovio.humdrum.org/?file=folk/sioux/None.krn,False,True,,"{""file.EEV"": ""2002/03/31/"", ""file.TXO"": ""Teton Sioux"", ""file.EFL"": ""18/245""}",,,,,
sioux019,densmore-teton-sioux,0.0.1,Opening Song of the Sun Dance (a),,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,False,Sioux,siou1253,Native American -- Sioux,Ne8,,Ceremonial Song/Song of the Sun Dance,Shiya'ka (Teal Duck),,,,,,,,,,,,,Frances Densmore,,1911,1914,densmore1918teton,book,Teton Sioux Music,Frances Densmore,1918,128,19,,,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA128,Craig Stuart Sapp,2002/03/25/,,2002 Craig Stuart Sapp,CC BY-NC-SA 4.0,data/kern/sioux019.krn,kern,,2b12fc423aa36985acc4d44f493d272e,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux019.krn,http://verovio.humdrum.org/?file=folk/sioux/None.krn,False,True,,"{""file.EEV"": ""2002/03/31/"", ""file.TXO"": ""Teton Sioux"", ""file.EFL"": ""19/245""}",,,,,
sioux020,densmore-teton-sioux,0.0.1,Opening Song of the Sun Dance (b),,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,False,Sioux,siou1253,Native American -- Sioux,Ne8,,Ceremonial Song/Song of the Sun Dance,Ishn'la-wicha' (Lone Man),,,,,,,,,,,,,Frances Densmore,,1911,1914,densmore1918teton,book,Teton Sioux Music,Frances Densmore,1918,129,20,,,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA129,Craig Stuart Sapp,2002/03/25/,,2002 Craig Stuart Sapp,CC BY-NC-SA 4.0,data/kern/sioux020.krn,kern,,6f8d5c3579fb87670f29ca4e3e146036,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux020.krn,http://verovio.humdrum.org/?file=folk/sioux/None.krn,False,True,,"{""file.EEV"": ""2002/03/31/"", ""file.TXO"": ""Teton Sioux"", ""file.EFL"": ""20/245""}",,,,,
sioux021,densmore-teton-sioux,0.0.1,Opening Prayer of the Sun Dance,,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,False,Sioux,siou1253,Native American -- Sioux,Ne8,,Ceremonial Song/Song of the Sun Dance,Zintka'la-lu'ta (Red Bird),,,,,,,,,,,,,Frances Densmore,,1911,1914,densmore1918teton,book,Teton Sioux Music,Frances Densmore,1918,130,21,,,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA130,Craig Stuart Sapp,2002/03/25/,,2002 Craig Stuart Sapp,CC BY-NC-SA 4.0,data/kern/sioux021.krn,kern,,d6285a37b8761228fe6654bc54a9bfdf,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux021.krn,http://verovio.humdrum.org/?file=folk/sioux/None.krn,False,True,,"{""file.EEV"": ""2002/03/31/"", ""file.TXO"": ""Teton Sioux"", ""file.EFL"": ""21/245""}",,,,,
sioux022,densmore-teton-sioux,0.0.1,"Wakangtangka, Pity Me",,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,False,Sioux,siou1253,Native American -- Sioux,Ne8,,Ceremonial Song/Song of the Sun Dance,Tashi'naska'wing (White Robe),,,,,,,,,,,,,Frances Densmore,,1911,1914,densmore1918teton,book,Teton Sioux Music,Frances Densmore,1918,135,22,,,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA135,Craig Stuart Sapp,2002/03/25/,,2002 Craig Stuart Sapp,CC BY-NC-SA 4.0,data/kern/sioux022.krn,kern,,6f3bbcc12b4574795cb22c2a2f3b8a85,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux022.krn,http://verovio.humdrum.org/?file=folk/sioux/None.krn,False,True,,"{""file.EEV"": ""2002/03/31/"", ""file.TXO"": ""Teton Sioux"", ""file.EFL"": ""22/245""}",,,,,
sioux023,densmore-teton-sioux,0.0.1,Song of Lamentation,,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,False,Sioux,siou1253,Native American -- Sioux,Ne8,,Ceremonial Song/Song of the Sun Dance,Ishn'la-wicha' (Lone Man),,,,,,,,,,,,,Frances Densmore,,1911,1914,densmore1918teton,book,Teton Sioux Music,Frances Densmore,1918,136,23,,,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA136,Craig Stuart Sapp,2002/03/25/,,2002 Craig Stuart Sapp,CC BY-NC-SA 4.0,data/kern/sioux023.krn,kern,,dbc14c053001b66d5836c4b80dddc516,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux023.krn,http://verovio.humdrum.org/?file=folk/sioux/None.krn,False,True,,"{""file.EEV"": ""2002/03/31/"", ""file.TXO"": ""Teton Sioux"", ""file.EFL"": ""23/245""}",Rhythm of first beat of bar 13 in source: 32-32-8,,,,
sioux024,densmore-teton-sioux,0.0.1,Noon Song,,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,False,Sioux,siou1253,Native American -- Sioux,Ne8,,Ceremonial Song/Song of the Sun Dance,Zintka'la-lu'ta (Red Bird),,,,,,,,,,,,,Frances Densmore,,1911,1914,densmore1918teton,book,Teton Sioux Music,Frances Densmore,1918,138,24,,,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA138,Craig Stuart Sapp,2002/03/25/,,2002 Craig Stuart Sapp,CC BY-NC-SA 4.0,data/kern/sioux024.krn,kern,,799a63df1df75c43d7a5436907d91175,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux024.krn,http://verovio.humdrum.org/?file=folk/sioux/None.krn,False,True,,"{""file.EEV"": ""2002/03/31/"", ""file.TXO"": ""Teton Sioux"", ""file.EFL"": ""24/245""}",,,,,
sioux025,densmore-teton-sioux,0.0.1,Song Concerning the Sun and Moon,,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,False,Sioux,siou1253,Native American -- Sioux,Ne8,,Ceremonial Song/Song of the Sun Dance,Zintka'la-lu'ta (Red Bird),,,,,,,,,,,,,Frances Densmore,,1911,1914,densmore1918teton,book,Teton Sioux Music,Frances Densmore,1918,139,25,,,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA139,Craig Stuart Sapp,2002/03/25/,,2002 Craig Stuart Sapp,CC BY-NC-SA 4.0,data/kern/sioux025.krn,kern,,0bf7ac1b79b9ac065b0c948091b8a763,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux025.krn,http://verovio.humdrum.org/?file=folk/sioux/None.krn,False,True,,"{""file.EEV"": ""2002/03/31/"", ""file.TXO"": ""Teton Sioux"", ""file.EFL"": ""25/245""}",,,,,
sioux026,densmore-teton-sioux,0.0.1,Wakangtangka Hears Me,,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,False,Sioux,siou1253,Native American -- Sioux,Ne8,,Ceremonial Song/Song of the Sun Dance,Ishn'la-wicha' (Lone Man),,,,,,,,,,,,,Frances Densmore,,1911,1914,densmore1918teton,book,Teton Sioux Music,Frances Densmore,1918,140,26,,,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA140,Craig Stuart Sapp,2002/03/25/,,2002 Craig Stuart Sapp,CC BY-NC-SA 4.0,data/kern/sioux026.krn,kern,,27461272b451a1c7b439ab554771e906,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux026.krn,http://verovio.humdrum.org/?file=folk/sioux/None.krn,False,True,,"{""file.EEV"": ""2002/03/31/"", ""file.TXO"": ""Teton Sioux"", ""file.EFL"": ""26/245""}",,,,,
sioux027,densmore-teton-sioux,0.0.1,Black Face-paint He Grants Me,,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,False,Sioux,siou1253,Native American -- Sioux,Ne8,,Ceremonial Song/Song of the Sun Dance,Zintka'la-lu'ta (Red Bird),,,,,,,,,,,,,Frances Densmore,,1911,1914,densmore1918teton,book,Teton Sioux Music,Frances Densmore,1918,141,27,,,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA141,Craig Stuart Sapp,2002/03/25/,,2002 Craig Stuart Sapp,CC BY-NC-SA 4.0,data/kern/sioux027.krn,kern,,3324c2b192e8b84f4c3c5267aef4c98d,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux027.krn,http://verovio.humdrum.org/?file=folk/sioux/None.krn,False,True,,"{""file.EEV"": ""2002/03/31/"", ""file.TXO"": ""Teton Sioux"", ""file.EFL"": ""27/245""}",,,,,
sioux028,densmore-teton-sioux,0.0.1,I Have Conquered Them,,"Standing Rock Reservation, South Dakota, United States of America",45.9,-100.7,False,Sioux,siou1253,Native American -- Sioux,Ne8,,Ceremonial Song/Song of the Sun Dance,Ishn'la-wicha' (Lone Man),,,,,,,,,,,,,Frances Densmore,,1911,1914,densmore1918teton,book,Teton Sioux Music,Frances Densmore,1918,142,28,,,https://books.google.nl/books?id=Adw_AAAAYAAJ&pg=PA142,Craig Stuart Sapp,2002/03/25/,,2002 Craig Stuart Sapp,CC BY-NC-SA 4.0,data/kern/sioux028.krn,kern,,aebf9b5a9b634fb6d9e65ab9825c7f49,https://raw.githubusercontent.com/craigsapp/densmore-teton-sioux/master/kern/sioux028.krn,http://verovio.humdrum.org/?file=folk/sioux/None.krn,False,True,,"{""file.EEV"": ""2002/03/31/"", ""file.TXO"": ""Teton Sioux"", ""file.EFL"": ""28/245""}",,,,,
