id,dataset_id,title,title_translation,location,latitude,longitude,auto_geocoded,language,glottolog_id,culture,culture_dplace_id,culture_hraf_id,genres,performers,performer_genders,instrumentation,instrument_use,percussion_use,voice_use,tonality,scale,ambitus,tempo,beat_duration,meters,metric_classification,collectors,collection_date,collection_date_earliest,collection_date_latest,publication_key,publication_type,publication_title,publication_authors,publication_date,publication_page_num,publication_song_num,tune_family_id,catalogue_num,publication_preview_url,encoders,encoding_date,contributors,copyright,license_id,file_path,file_format,version,file_checksum,file_url,file_preview_url,file_has_lyrics,file_has_music,file_has_licence,other_fields,comments,warnings,description,lyrics,lyrics_translation
deut4241,boehme-volksthumliche-lieder,Kindelwiegenlied,,Germany,,,,German,stan1295,German,,,romance|ballad||religious|song,,,voice,,,True,,,,,,,simple duple,,,,,boehme1895volksthumliche,,,,,,526,526,A0526,,Helmut Schaffrath,,,"Copyright 1995, estate of Helmut Schaffrath.",,data/deut4241.krn,kern,1.0,1e822273097d80ce794ab8a63d72ad2e,https://kern.humdrum.org/cgi-bin/ksdata?file=deut4241.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut4241.krn,False,True,,,Andernacher Gsgb. 1608 No. 26.|ESAC (Essen Associative Code) Database: ALTDEU,,,,
deut4242,boehme-volksthumliche-lieder,Weihnachtslied Mit Echo,,Germany,,,,German,stan1295,German,,,romance|ballad||religious|song,,,voice,,,True,,,,,,,simple quadruple,,,,,boehme1895volksthumliche,,,,,,527,527,A0527,,Helmut Schaffrath,,,"Copyright 1995, estate of Helmut Schaffrath.",,data/deut4242.krn,kern,1.0,94e46fa5add261006a1d85695ebf8b97,https://kern.humdrum.org/cgi-bin/ksdata?file=deut4242.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut4242.krn,False,True,,,Coelner Gsgb 1623 S. 103.|ESAC (Essen Associative Code) Database: ALTDEU,,,,
deut4243,boehme-volksthumliche-lieder,In Dulci Jubilo,,Germany,,,,German,stan1295,German,,,romance|ballad||religious|song,,,voice,,,True,,,,,,,compound duple,,,,,boehme1895volksthumliche,,,,,,528a,528,A0528A,,Helmut Schaffrath,,,"Copyright 1995, estate of Helmut Schaffrath.",,data/deut4243.krn,kern,1.0,b81f5536809f5be81d8ae0b79adee203,https://kern.humdrum.org/cgi-bin/ksdata?file=deut4243.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut4243.krn,False,True,,,Papier - Codex 15. Jh.|ESAC (Essen Associative Code) Database: ALTDEU,,,,
deut4244,boehme-volksthumliche-lieder,In Dulci Jubilo,,Germany,,,,German,stan1295,German,,,romance|ballad||religious|song,,,voice,,,True,,,,,,,compound duple,,,,,boehme1895volksthumliche,,,,,,528b,528,A0528B,,Helmut Schaffrath,,,"Copyright 1995, estate of Helmut Schaffrath.",,data/deut4244.krn,kern,1.0,6d511dd194863f5ced0943cc06ff0fcd,https://kern.humdrum.org/cgi-bin/ksdata?file=deut4244.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut4244.krn,False,True,,,M. Behe 1537.|ESAC (Essen Associative Code) Database: ALTDEU,,,,
deut4245,boehme-volksthumliche-lieder,Neujahrslied,,Germany,,,,German,stan1295,German,,,romance|ballad||religious|song,,,voice,,,True,,,,,,,simple quadruple,,,,,boehme1895volksthumliche,,,,,,529a,529,A0529A,,Helmut Schaffrath,,,"Copyright 1995, estate of Helmut Schaffrath.",,data/deut4245.krn,kern,1.0,9ce47e8bd245256c3fd1fad31d753a5a,https://kern.humdrum.org/cgi-bin/ksdata?file=deut4245.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut4245.krn,False,True,,,Obsequale. Ingolstadt 1570 No. 12.|ESAC (Essen Associative Code) Database: ALTDEU,,,,
deut4246,boehme-volksthumliche-lieder,Neujahrslied,,Germany,,,,German,stan1295,German,,,romance|ballad||religious|song,,,voice,,,True,,,,,,,simple quadruple,,,,,boehme1895volksthumliche,,,,,,529b,529,A0529B,,Helmut Schaffrath,,,"Copyright 1995, estate of Helmut Schaffrath.",,data/deut4246.krn,kern,1.0,e9f466789a9d074d330d2e1864ce6288,https://kern.humdrum.org/cgi-bin/ksdata?file=deut4246.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut4246.krn,False,True,,,Muenchner Gsgb. 1586 fol 8b.|ESAC (Essen Associative Code) Database: ALTDEU,,,,
deut4247,boehme-volksthumliche-lieder,Ansingelied Zum Neujahre,,Germany,,,,German,stan1295,German,,,romance|ballad||religious|song,,,voice,,,True,,,,,,,simple quadruple,,,,,boehme1895volksthumliche,,,,,,530a,530,A0530A,,Helmut Schaffrath,,,"Copyright 1995, estate of Helmut Schaffrath.",,data/deut4247.krn,kern,1.0,2c742af9c23f24d9baf7ef7d26a367c2,https://kern.humdrum.org/cgi-bin/ksdata?file=deut4247.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut4247.krn,False,True,,,Baseler hs. Tenor 1544 - 1574.|ESAC (Essen Associative Code) Database: ALTDEU,,,,
deut4248,boehme-volksthumliche-lieder,Ansingelied Zum Neujahre,,Germany,,,,German,stan1295,German,,,romance|ballad||religious|song,,,voice,,,True,,,,,,,simple triple,,,,,boehme1895volksthumliche,,,,,,530b,530,A0530B,,Helmut Schaffrath,,,"Copyright 1995, estate of Helmut Schaffrath.",,data/deut4248.krn,kern,1.0,d555664cc0630f17a0329ae88cabe7b5,https://kern.humdrum.org/cgi-bin/ksdata?file=deut4248.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut4248.krn,False,True,,,Leisentrits Gsgb. 1584.|ESAC (Essen Associative Code) Database: ALTDEU,,,,
deut4249,boehme-volksthumliche-lieder,Ansingelied Zum Neujahr,,Germany,,,,German,stan1295,German,,,romance|ballad||religious|song,,,voice,,,True,,,,,,,simple quadruple,,,,,boehme1895volksthumliche,,,,,,531,531,A0531,,Helmut Schaffrath,,,"Copyright 1995, estate of Helmut Schaffrath.",,data/deut4249.krn,kern,1.0,d6d240677035e6856635a9882af04a85,https://kern.humdrum.org/cgi-bin/ksdata?file=deut4249.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut4249.krn,False,True,,,"Schmeltzel, Quodl. 1544 No. 6 und 8.|ESAC (Essen Associative Code) Database: ALTDEU",,,,
deut4250,boehme-volksthumliche-lieder,Heilige Drei Koenige,,Germany,,,,German,stan1295,German,,,romance|ballad||religious|song,,,voice,,,True,,,,,,,irregular,,,,,boehme1895volksthumliche,,,,,,532a,532,A0532A,,Helmut Schaffrath,,,"Copyright 1995, estate of Helmut Schaffrath.",,data/deut4250.krn,kern,1.0,cf01d010f2eb5dfaf08599363ea38bd9,https://kern.humdrum.org/cgi-bin/ksdata?file=deut4250.krn&l=essen/europa/deutschl/boehme&format=kern,https://verovio.humdrum.org/?file=essen/europa/deutschl/boehme/deut4250.krn,False,True,,,Mixed meters:  4/2; 6/2|Paderborner Gsgb. 1617.|ESAC (Essen Associative Code) Database: ALTDEU,,,,
